chrom,start,end,strand,score_,occupancy
chr17,35534548,35534567,-,79.02882,0.38139613093657115
chr17,35534558,35534577,-,79.02882,0.38139613093657115
chr17,35534852,35534871,-,79.02882,0.38139613093657115
chr17,35544873,35544892,+,98.7497,0.6449513312880241
chr17,35550333,35550352,-,40.4405,0.06293825089386974
chr17,35557069,35557088,+,96.52981,0.6175937167361818
chr17,35563540,35563559,-,32.81981,0.04136935975662831
chr17,35567988,35568007,+,54.4522,0.13131834321006683
chr17,35571666,35571685,+,66.74091,0.2346485921735302
chr17,35578367,35578386,+,80.14046,0.396258441654361
chr17,35578420,35578439,-,80.14046,0.396258441654361
chr17,35578600,35578619,+,80.14046,0.396258441654361
chr17,35578826,35578845,-,80.14046,0.396258441654361
chr17,35582162,35582181,-,40.43705,0.06292644876629047
chr17,35583075,35583094,+,45.93668,0.08455813271857672
chr17,35584462,35584481,+,57.3412,0.1515332822863842
chr17,35584486,35584505,+,57.3412,0.1515332822863842
chr17,35587484,35587503,+,61.72556,0.1869243870674132
chr17,35590991,35591010,+,116.52099,0.8132936831575366
chr17,35634214,35634233,+,25.0612,0.026757819236195062
chr17,35634318,35634337,+,25.0612,0.026757819236195062
chr17,35635385,35635404,-,97.20154,0.6259937436631288
chr17,35635780,35635799,+,97.20154,0.6259937436631288
chr17,35666313,35666332,-,55.90039,0.1411530918175295
chr17,35688819,35688838,+,45.97645,0.0847366468677132
chr17,35694891,35694910,+,66.27856,0.2299252942414009
chr17,35695451,35695470,+,66.27856,0.2299252942414009
chr17,35706019,35706038,+,81.97591,0.421134727241986
chr17,35720163,35720182,+,21.1629,0.0214478114782233
chr17,35720201,35720220,-,21.1629,0.0214478114782233
chr17,35725773,35725792,-,90.62541,0.5400785012886176
chr17,35738015,35738034,-,117.61172,0.8205582646837809
chr17,35739844,35739863,+,93.15913,0.5740474394797264
chr17,35764100,35764119,+,44.4604,0.07816756632774523
chr17,35766989,35767008,-,32.39569,0.040403361006907106
chr17,35824669,35824688,+,24.97723,0.02663099576593432
chr17,35829901,35829920,+,100.37192,0.6641699963222778
chr17,35836264,35836283,-,71.8723,0.2912905088201151
chr17,35836365,35836384,-,71.8723,0.2912905088201151
chr17,35836367,35836386,+,71.8723,0.2912905088201151
chr17,35843675,35843694,+,36.26196,0.050064365010574624
chr17,35848214,35848233,-,58.54429,0.16066755325792348
chr17,35848325,35848344,+,58.54429,0.16066755325792348
chr17,35867753,35867772,+,29.04979,0.03350475553322344
chr17,35871532,35871551,-,94.15463,0.5871300864679388
chr17,35873966,35873985,-,111.63075,0.7764934012291952
chr17,35879647,35879666,+,97.84074,0.6338907023115341
chr17,35916248,35916267,+,33.14331,0.042120960918409285
chr17,35916342,35916361,+,33.14331,0.042120960918409285
chr17,35921389,35921408,+,49.33445,0.10108474682818648
chr17,35934487,35934506,+,15.02777,0.015108694024789265
chr17,35937886,35937905,+,79.70953,0.39047644190112746
chr17,35993820,35993839,-,107.63152,0.7410148964323532
chr17,35997080,35997099,+,119.68661,0.8334796719276265
chr17,35997188,35997207,+,119.68661,0.8334796719276265
chr17,36031707,36031726,-,79.67815,0.39005638708111395
chr17,36035507,36035526,-,54.97213,0.13478127596470318
chr17,36035509,36035528,+,54.97213,0.13478127596470318
chr17,36061022,36061041,-,79.83297,0.3921301373717017
chr17,36090954,36090973,+,17.98432,0.01789288343275379
chr17,36110737,36110756,-,56.7392,0.1471228989961757
chr17,36114459,36114478,-,59.69542,0.1698127874269262
chr17,36114461,36114480,+,59.69542,0.1698127874269262
chr17,36132073,36132092,-,25.0612,0.026757819236195062
chr17,36244085,36244104,+,21.0884,0.021357080185150104
chr17,36257361,36257380,+,76.92339,0.35378480296578135
chr17,36257390,36257409,-,76.92339,0.35378480296578135
chr17,36266021,36266040,+,44.13833,0.07683306295218104
chr17,36276920,36276939,-,24.14641,0.02540723895175889
chr17,36277062,36277081,+,24.14641,0.02540723895175889
chr17,36277395,36277414,-,24.14641,0.02540723895175889
chr17,36355468,36355487,+,18.98969,0.018949849201030513
chr17,36418554,36418573,-,48.88534,0.09874729614383143
chr17,36418599,36418618,+,48.88534,0.09874729614383143
chr17,36786552,36786571,+,101.59184,0.6781578303918643
chr17,36786785,36786804,-,101.59184,0.6781578303918643
chr17,36789037,36789056,-,58.82065,0.16282670142751002
chr17,36824075,36824094,+,55.63752,0.1393238522734283
chr17,36824309,36824328,-,55.63752,0.1393238522734283
chr17,36825751,36825770,-,70.59034,0.27643854727902767
chr17,36826225,36826244,-,70.59034,0.27643854727902767
chr17,36892515,36892534,+,75.10923,0.33066857070415634
chr17,36896770,36896789,-,54.44003,0.1312381882802242
chr17,36914287,36914306,-,53.09579,0.12263493442350891
chr17,36914289,36914308,+,53.09579,0.12263493442350891
chr17,36915220,36915239,+,79.67815,0.39005638708111395
chr17,36944568,36944587,-,74.62273,0.32458979927682446
chr17,36947395,36947414,+,37.31327,0.05304766547601476
chr17,36965920,36965939,+,30.4016,0.036143584002664424
chr17,36972191,36972210,-,25.49804,0.02742711520265763
chr17,36997058,36997077,-,91.92826,0.5576538870315009
chr17,36997187,36997206,-,91.92826,0.5576538870315009
chr17,37050060,37050079,+,99.71933,0.6565213732352793
chr17,37065704,37065723,+,21.83665,0.02228563281157701
chr17,37065813,37065832,+,21.83665,0.02228563281157701
chr17,37083526,37083545,+,27.1459,0.0301010360139405
chr17,37084851,37084870,-,26.56207,0.02912600333720176
chr17,37203765,37203784,-,118.3406,0.8252295274679893
chr17,37203813,37203832,-,118.3406,0.8252295274679893
chr17,37211505,37211524,+,26.17421,0.028495234537934587
chr17,37211515,37211534,+,26.17421,0.028495234537934587
chr17,37211778,37211797,+,26.17421,0.028495234537934587
chr17,37222066,37222085,+,27.39182,0.030521123751818563
chr17,37250726,37250745,-,73.59719,0.31195555229817407
chr17,38026495,38026514,-,38.75893,0.05742380644329903
chr17,38562693,38562712,+,32.12919,0.0398074327372551
chr17,38562731,38562750,-,32.12919,0.0398074327372551
chr17,39363437,39363456,+,33.77861,0.043635032701887275
chr17,39363524,39363543,+,33.77861,0.043635032701887275
chr17,40418724,40418743,-,14.58244,0.014728031632375857
chr17,40794123,40794142,+,34.45126,0.045294516623738325
chr17,40824041,40824060,-,24.92349,0.026550136508396587
chr17,40824771,40824790,+,60.26844,0.1745148454051472
chr17,40837520,40837539,+,50.15413,0.10547667351326899
chr17,40897050,40897069,-,16.72373,0.0166490226651857
chr17,41505175,41505194,+,10.40591,0.011587976815104407
chr17,42304456,42304475,-,15.61508,0.0156255520394188
chr17,42307221,42307240,-,38.02193,0.05515218525719308
chr17,42603598,42603617,-,73.48692,0.3106120703069976
chr17,42603784,42603803,+,73.48692,0.3106120703069976
chr17,42613242,42613261,+,81.4723,0.4142732349006502
chr17,42613336,42613355,+,81.4723,0.4142732349006502
chr17,42658799,42658818,+,72.23943,0.295624945827831
chr17,42717347,42717366,-,60.90123,0.17982388950054284
chr17,42782330,42782349,-,49.62166,0.10260500497566767
chr17,42943592,42943611,-,56.20835,0.14332126833146108
chr17,42949589,42949608,+,16.44659,0.01638716419916895
chr17,42949786,42949805,+,16.44659,0.01638716419916895
chr17,42964819,42964838,+,74.62273,0.32458979927682446
chr17,42965040,42965059,-,74.62273,0.32458979927682446
chr17,42965091,42965110,-,74.62273,0.32458979927682446
chr17,42966423,42966442,+,37.50748,0.05361677973300896
chr17,42985246,42985265,-,57.37368,0.15177425671172184
chr17,42985614,42985633,+,57.37368,0.15177425671172184
chr17,42986011,42986030,+,57.37368,0.15177425671172184
chr17,42987875,42987894,+,104.34971,0.7082165694278046
chr17,42990059,42990078,+,117.00954,0.8165886438234154
chr17,42990104,42990123,+,117.00954,0.8165886438234154
chr17,43012883,43012902,+,99.2252,0.6506553925769063
chr17,43050077,43050096,+,11.29757,0.01219744248635781
chr17,43230059,43230078,-,60.26844,0.1745148454051472
chr17,43265315,43265334,-,82.3559,0.42632722273681645
chr17,43265340,43265359,+,82.3559,0.42632722273681645
chr17,43266848,43266867,-,95.70063,0.6070885107047445
chr17,43267228,43267247,-,95.70063,0.6070885107047445
chr17,43419397,43419416,-,84.59008,0.4570541913444429
chr17,43419518,43419537,+,84.59008,0.4570541913444429
chr17,43458818,43458837,-,65.4715,0.22183676469220245
chr17,43460728,43460747,-,54.31897,0.1304430894975211
chr17,43462346,43462365,-,24.26644,0.025580597419242696
chr17,43518773,43518792,+,44.86924,0.0798919827197356
chr17,43518909,43518928,-,44.86924,0.0798919827197356
chr17,43597939,43597958,-,54.44003,0.1312381882802242
chr17,43606899,43606918,-,98.7497,0.6449513312880241
chr17,43607150,43607169,+,98.7497,0.6449513312880241
chr17,43611779,43611798,-,89.3372,0.5225200137963935
chr17,43611865,43611884,-,89.3372,0.5225200137963935
chr17,43641015,43641034,-,58.79952,0.16266080752159745
chr17,43650223,43650242,-,56.20835,0.14332126833146108
chr17,43676409,43676428,+,57.3412,0.1515332822863842
chr17,43699488,43699507,+,82.92162,0.43407914152116545
chr17,43701217,43701236,+,78.15047,0.369784652164173
chr17,43706921,43706940,-,51.68845,0.11414734298179775
chr17,43707373,43707392,-,16.72373,0.0166490226651857
chr17,43724667,43724686,+,68.01456,0.24799362289383275
chr17,43758702,43758721,+,57.37835,0.15180892971153095
chr17,43801267,43801286,+,74.62273,0.32458979927682446
chr17,43801879,43801898,+,75.45709,0.3350473634509333
chr17,43802277,43802296,+,75.45709,0.3350473634509333
chr17,43818581,43818600,-,94.65596,0.593652304801844
chr17,43818771,43818790,+,94.65596,0.593652304801844
chr17,43869006,43869025,-,31.61541,0.03868219800250698
chr17,43869898,43869917,-,104.75302,0.7124240904524681
chr17,43883175,43883194,+,35.09229,0.04693164870295262
chr17,43936456,43936475,-,32.81981,0.04136935975662831
chr17,43936459,43936478,-,32.81981,0.04136935975662831
chr17,44076227,44076246,+,45.38466,0.08211513352577585
chr17,44091726,44091745,+,20.14476,0.0202398168530963
chr17,44127995,44128014,+,24.26644,0.025580597419242696
chr17,44130633,44130652,-,59.67923,0.16968138751262557
chr17,44151313,44151332,+,98.85757,0.6462503584678236
chr17,44166164,44166183,-,40.1548,0.06196783580479162
chr17,44172110,44172129,+,98.85757,0.6462503584678236
chr17,44209073,44209092,+,50.15413,0.10547667351326899
chr17,44240927,44240946,+,73.93318,0.31606730498683766
chr17,44244614,44244633,+,19.94025,0.020005324101411613
chr17,44244811,44244830,+,19.94025,0.020005324101411613
chr17,44256773,44256792,-,77.94709,0.367114213050496
chr17,44256817,44256836,-,77.94709,0.367114213050496
chr17,44259447,44259466,-,37.89723,0.05477626486652551
chr17,44261982,44262001,+,79.9196,0.3932919394112462
chr17,44455849,44455868,+,41.2417,0.06573540161114436
chr17,44530195,44530214,+,33.18505,0.04221888063163103
chr17,44673072,44673091,+,80.72518,0.40414212387651244
chr17,44743969,44743988,+,33.77861,0.043635032701887275
chr17,44789658,44789677,+,70.71825,0.2779002709583435
chr17,45041276,45041295,-,22.95801,0.023751385081454614
chr17,45046014,45046033,-,57.96516,0.15621697709329813
chr17,45073968,45073987,+,61.89878,0.18844307465056082
chr17,45160854,45160873,+,51.60475,0.11365888456808479
chr17,45185149,45185168,-,24.92349,0.026550136508396587
chr17,45195964,45195983,-,112.80326,0.7859646767175762
chr17,45195977,45195996,+,112.80326,0.7859646767175762
chr17,45211155,45211174,-,98.38353,0.6405200208409597
chr17,45237424,45237443,-,56.93398,0.14853830979625487
chr17,45251387,45251406,-,71.27583,0.28432473125698837
chr17,45251640,45251659,-,71.27583,0.28432473125698837
chr17,45275105,45275124,-,35.17596,0.04714942975783342
chr17,45296543,45296562,+,66.88119,0.23609449623123788
chr17,45315087,45315106,-,19.47477,0.01948146894288381
chr17,45374398,45374417,-,114.97401,0.8024123069655851
chr17,45397735,45397754,-,41.3712,0.06619817946382249
chr17,45403405,45403424,-,50.4479,0.1070909354722929
chr17,45406466,45406485,-,36.26369,0.05006914158281188
chr17,45461677,45461696,-,46.62429,0.08769279902155866
chr17,45461884,45461903,-,46.62429,0.08769279902155866
chr17,45462688,45462707,+,66.74091,0.2346485921735302
chr17,45466689,45466708,+,73.16569,0.3067153996932194
chr17,45466903,45466922,+,73.16569,0.3067153996932194
chr17,45467108,45467127,+,73.16569,0.3067153996932194
chr17,45478630,45478649,+,92.23774,0.5617966038471457
chr17,45480593,45480612,+,77.17422,0.3570329403714641
chr17,45480631,45480650,-,77.17422,0.3570329403714641
chr17,45499680,45499699,+,28.92997,0.03328002131796148
chr17,45506767,45506786,+,87.94218,0.5033581428426014
chr17,45516693,45516712,+,95.56512,0.6053579362879955
chr17,45530526,45530545,-,50.4479,0.1070909354722929
chr17,45530649,45530668,-,50.4479,0.1070909354722929
chr17,45548729,45548748,-,71.7573,0.2899401004616133
chr17,45548732,45548751,+,71.7573,0.2899401004616133
chr17,45563726,45563745,+,118.3406,0.8252295274679893
chr17,45563974,45563993,+,118.3406,0.8252295274679893
chr17,45579047,45579066,-,95.83027,0.6087405716056121
chr17,45581644,45581663,+,94.1113,0.5865642204703914
chr17,45581836,45581855,+,94.1113,0.5865642204703914
chr17,45582887,45582906,+,118.3406,0.8252295274679893
chr17,45582925,45582944,-,118.3406,0.8252295274679893
chr17,45584671,45584690,+,107.77392,0.7423630934134061
chr17,45585039,45585058,+,107.77392,0.7423630934134061
chr17,45586625,45586644,-,115.27917,0.8046133250626193
chr17,45586928,45586947,+,115.27917,0.8046133250626193
chr17,45590415,45590434,+,7.06431,0.009560077569747331
chr17,45593806,45593825,+,23.80674,0.02492282528465251
chr17,45593809,45593828,+,23.80674,0.02492282528465251
chr17,45597265,45597284,-,50.66365,0.10829017691442278
chr17,45627003,45627022,-,109.06193,0.7542722824873989
chr17,45630128,45630147,-,91.91432,0.5574669746702676
chr17,45630540,45630559,+,91.91432,0.5574669746702676
chr17,45642841,45642860,+,70.53283,0.27578281658174325
chr17,45643011,45643030,-,70.53283,0.27578281658174325
chr17,45644353,45644372,-,57.37835,0.15180892971153095
chr17,45655986,45656005,+,82.51228,0.4284676200819705
chr17,45656024,45656043,-,82.51228,0.4284676200819705
chr17,45663225,45663244,-,116.52097,0.8132935468949342
chr17,45663456,45663475,+,116.52097,0.8132935468949342
chr17,45663691,45663710,-,116.52097,0.8132935468949342
chr17,45671300,45671319,+,28.69116,0.03283643507281435
chr17,45672013,45672032,-,46.63814,0.0877569981301305
chr17,45678279,45678298,+,99.29926,0.6515386147368568
chr17,45678479,45678498,+,99.29926,0.6515386147368568
chr17,45678538,45678557,+,99.29926,0.6515386147368568
chr17,45681760,45681779,-,80.65607,0.4032081510840948
chr17,45681770,45681789,-,80.65607,0.4032081510840948
chr17,45707552,45707571,-,26.45729,0.02895428086715878
chr17,45718485,45718504,-,80.64691,0.4030844026195672
chr17,45724434,45724453,-,94.3531,0.5897176677892304
chr17,45731348,45731367,+,61.0305,0.18092355429383963
chr17,45735629,45735648,+,96.01424,0.6110789564645073
chr17,45748636,45748655,+,96.75916,0.6204731395508254
chr17,45748744,45748763,+,96.75916,0.6204731395508254
chr17,45775640,45775659,+,98.7497,0.6449513312880241
chr17,45775693,45775712,-,98.7497,0.6449513312880241
chr17,45775695,45775714,+,98.7497,0.6449513312880241
chr17,45800376,45800395,+,25.0612,0.026757819236195062
chr17,45805520,45805539,-,95.83027,0.6087405716056121
chr17,45805583,45805602,-,95.83027,0.6087405716056121
chr17,45805588,45805607,+,95.83027,0.6087405716056121
chr17,45805648,45805667,+,95.83027,0.6087405716056121
chr17,45805802,45805821,+,95.83027,0.6087405716056121
chr17,45821563,45821582,-,87.99873,0.5041371412713492
chr17,45821566,45821585,-,87.99873,0.5041371412713492
chr17,45830516,45830535,+,82.3559,0.42632722273681645
chr17,45839044,45839063,-,46.39303,0.08662705406603277
chr17,45846004,45846023,+,75.76439,0.33893741549894346
chr17,45848775,45848794,+,42.44067,0.0701366710289715
chr17,45878593,45878612,+,84.33813,0.45357671918319975
chr17,45958651,45958670,+,32.10884,0.0397622745278658
chr17,45988809,45988828,-,59.57374,0.16882716637455603
chr17,46027818,46027837,-,117.12019,0.8173256172886464
chr17,46032885,46032904,-,103.66077,0.7009165683937292
chr17,46041396,46041415,+,110.54472,0.7673467721811184
chr17,46048372,46048391,-,48.20947,0.09531972254646591
chr17,46075304,46075323,-,65.94078,0.22651574206711172
chr17,46079225,46079244,-,52.73685,0.12042043743230303
chr17,46132252,46132271,-,125.64902,0.8645785283492596
chr17,46167195,46167214,-,67.63763,0.24399358366170462
chr17,46170743,46170762,-,110.19459,0.7643207200027099
chr17,46182465,46182484,+,32.12919,0.0398074327372551
chr17,46251353,46251372,+,37.16556,0.05261862540793567
chr17,46252750,46252769,-,65.88355,0.22594151580870164
chr17,46266059,46266078,+,82.9786,0.434861213326712
chr17,46266544,46266563,+,82.9786,0.434861213326712
chr17,46298752,46298771,-,104.98426,0.7148143732526449
chr17,46328245,46328264,-,61.67464,0.18647971286836593
chr17,46336663,46336682,+,43.77106,0.07533665300064342
chr17,46371891,46371910,+,54.31897,0.1304430894975211
chr17,46393210,46393229,-,46.11628,0.08536699835218726
chr17,46393220,46393239,-,46.11628,0.08536699835218726
chr17,46419934,46419953,-,28.64781,0.0327565266840697
chr17,46420173,46420192,-,28.64781,0.0327565266840697
chr17,46436912,46436931,+,103.14841,0.6953963541413548
chr17,46437204,46437223,+,103.14841,0.6953963541413548
chr17,46457999,46458018,-,101.32758,0.6751627251698282
chr17,46484809,46484828,+,17.29557,0.0172023855451367
chr17,46511318,46511337,-,33.94188,0.0440324350543104
chr17,46522126,46522145,+,75.98703,0.34176828446800495
chr17,46522505,46522524,-,75.98703,0.34176828446800495
chr17,46522584,46522603,+,75.98703,0.34176828446800495
chr17,46525770,46525789,-,126.27434,0.8673665860611078
chr17,46525772,46525791,+,126.27434,0.8673665860611078
chr17,46549336,46549355,+,60.90123,0.17982388950054284
chr17,46549355,46549374,-,60.90123,0.17982388950054284
chr17,46576229,46576248,+,84.24128,0.4522405646868874
chr17,46578818,46578837,+,18.93452,0.01889029356198702
chr17,46592112,46592131,-,25.28944,0.02710551025421097
